Date,MMWR_week,Location,Estimate_child,Estimate_adult
2/15/2025,24,CT,13.9796,27.7
2/22/2025,25,CT,14.0598,28.2
3/1/2025,26,CT,14.14,28.7
3/8/2025,27,CT,14.14,28.7
3/15/2025,28,CT,14.14,28.7
3/22/2025,29,CT,14.14,28.9
3/29/2025,30,CT,14.3596,28.9
4/5/2025,31,CT,14.5793,28.9
4/12/2025,32,CT,14.5793,28.9
4/19/2025,33,CT,14.5793,28.9
4/26/2025,34,CT,14.5793,28.9
5/3/2025,35,CT,14.5793,
5/10/2025,36,CT,14.5793,
5/17/2025,37,CT,14.5793,
5/24/2025,38,CT,14.5793,
5/31/2025,39,CT,14.6863,
6/7/2025,40,CT,14.7933,
6/14/2025,41,CT,14.7933,
6/21/2025,42,CT,14.7933,
6/28/2025,43,CT,14.7933,
10/4/2025,1,CT,1.8496,
10/11/2025,2,CT,1.8496,8.9
10/18/2025,3,CT,5.6645,14.7
10/25/2025,4,CT,6.4928,14.7
11/1/2025,5,CT,7.3211,14.7
11/8/2025,6,CT,7.3211,16.5
11/15/2025,7,CT,7.3211,16.5
11/22/2025,8,CT,7.3211,16.5
11/29/2025,9,CT,8.3672,18.2
12/6/2025,10,CT,9.4134,20.0
12/13/2025,11,CT,9.4134,21.1
12/20/2025,12,CT,9.4134,21.7
12/27/2025,13,CT,9.9872,21.8
9/30/2023,1,DC,1.0519,5.4
10/7/2023,2,DC,4.7557,9.3
10/14/2023,3,DC,8.4938,17.4
10/21/2023,4,DC,8.4938,20.5
10/28/2023,5,DC,8.4938,22.4
11/4/2023,6,DC,20.4535,24.3
11/11/2023,7,DC,21.7493,24.9
11/18/2023,8,DC,22.1991,27.6
11/25/2023,9,DC,22.1991,28.8
12/2/2023,10,DC,25.7993,30.0
12/9/2023,11,DC,25.7993,32.7
12/16/2023,12,DC,26.9776,33.1
12/23/2023,13,DC,27.0935,35.5
12/30/2023,14,DC,27.0935,35.5
1/6/2024,15,DC,31.4096,35.5
1/13/2024,16,DC,31.5195,35.7
1/20/2024,17,DC,31.5564,37.3
1/27/2024,18,DC,32.0531,37.3
2/3/2024,19,DC,34.0812,37.3
2/10/2024,20,DC,34.0812,37.5
2/17/2024,21,DC,34.1157,38.3
2/24/2024,22,DC,34.1157,38.5
3/2/2024,23,DC,34.6797,38.7
3/9/2024,24,DC,34.6797,39.0
3/16/2024,25,DC,34.9515,39.0
3/23/2024,26,DC,35.3228,39.4
3/30/2024,27,DC,35.3228,39.4
4/6/2024,28,DC,35.3929,39.4
4/13/2024,29,DC,35.3929,39.4
4/20/2024,30,DC,35.7118,40.0
4/27/2024,31,DC,35.7118,40.0
5/4/2024,32,DC,35.8714,40.0
5/11/2024,33,DC,35.8714,40.0
5/18/2024,34,DC,35.8714,40.4
5/25/2024,35,DC,35.8714,40.6
6/1/2024,36,DC,37.2422,40.8
6/8/2024,37,DC,37.8185,40.8
6/15/2024,38,DC,38.7714,40.8
6/22/2024,39,DC,38.7714,40.8
6/30/2024,40,DC,38.7714,41.3
7/6/2024,41,DC,,41.5
7/13/2024,42,DC,,41.5
7/20/2024,43,DC,,41.5
7/27/2024,44,DC,,41.9
8/3/2024,45,DC,,42.4
8/10/2024,46,DC,,42.4
8/17/2024,47,DC,,42.7
9/7/2024,1,DC,,5.2
9/14/2024,2,DC,,6.9
9/21/2024,3,DC,,12.0
9/28/2024,4,DC,,13.2
10/5/2024,5,DC,8.4287,14.5
10/12/2024,6,DC,10.9292,24.5
10/19/2024,7,DC,21.5152,24.5
10/26/2024,8,DC,23.3226,27.3
11/2/2024,9,DC,25.13,30.1
11/9/2024,10,DC,25.8578,31.5
11/16/2024,11,DC,25.8578,31.8
11/23/2024,12,DC,25.8578,32.5
11/30/2024,13,DC,28.0868,34.4
12/7/2024,14,DC,29.2198,35.9
12/14/2024,15,DC,29.2198,35.9
12/21/2024,16,DC,31.2469,38.1
12/28/2024,17,DC,31.4848,38.3
1/4/2025,18,DC,31.7228,38.4
1/11/2025,19,DC,31.7228,39.3
1/18/2025,20,DC,31.7228,39.3
1/25/2025,21,DC,32.5109,39.5
2/1/2025,22,DC,33.2989,39.7
2/8/2025,23,DC,33.2989,39.9
2/15/2025,24,DC,33.2989,39.9
2/22/2025,25,DC,33.7979,40.5
3/1/2025,26,DC,34.297,41.1
3/8/2025,27,DC,34.297,41.1
3/15/2025,28,DC,34.297,41.1
3/22/2025,29,DC,34.6874,41.6
3/29/2025,30,DC,35.1191,42.0
4/5/2025,31,DC,35.3813,42.4
4/12/2025,32,DC,35.3813,42.4
4/19/2025,33,DC,35.3813,42.6
4/26/2025,34,DC,35.7731,42.6
5/3/2025,35,DC,36.1649,
5/10/2025,36,DC,36.1649,
5/17/2025,37,DC,36.1649,
5/24/2025,38,DC,36.1649,
5/31/2025,39,DC,36.1649,
6/7/2025,40,DC,36.1649,
6/14/2025,41,DC,36.1649,
6/21/2025,42,DC,36.6577,
6/28/2025,43,DC,36.6577,
10/4/2025,1,DC,7.2656,
10/11/2025,2,DC,14.4285,15.1
10/18/2025,3,DC,15.0133,20.4
10/25/2025,4,DC,18.7137,22.6
11/1/2025,5,DC,22.414,24.7
11/8/2025,6,DC,23.721,26.3
11/15/2025,7,DC,23.721,26.5
11/22/2025,8,DC,23.721,29.5
11/29/2025,9,DC,27.2809,31.1
12/6/2025,10,DC,30.8408,32.6
12/13/2025,11,DC,30.8408,33.4
12/20/2025,12,DC,33.5474,35.1
12/27/2025,13,DC,33.5474,35.1
9/30/2023,1,DE,0,3.0
10/7/2023,2,DE,1.8954,8.2
10/14/2023,3,DE,7.1946,8.2
10/21/2023,4,DE,7.1946,8.2
10/28/2023,5,DE,7.1946,11.7
11/4/2023,6,DE,7.1946,15.2
11/11/2023,7,DE,7.5262,16.5
11/18/2023,8,DE,7.5262,16.5
11/25/2023,9,DE,7.5262,18.0
12/2/2023,10,DE,10.1926,19.5
12/9/2023,11,DE,10.1926,19.5
12/16/2023,12,DE,10.1926,19.5
12/23/2023,13,DE,10.1926,19.5
12/30/2023,14,DE,10.1926,21.2
1/6/2024,15,DE,12.1409,21.9
1/13/2024,16,DE,12.1409,21.9
1/20/2024,17,DE,12.6172,23.5
1/27/2024,18,DE,12.6172,23.5
2/3/2024,19,DE,13.0415,23.6
2/10/2024,20,DE,13.0415,23.7
2/17/2024,21,DE,13.0415,23.9
2/24/2024,22,DE,13.0415,24.2
3/2/2024,23,DE,14.0935,24.6
3/9/2024,24,DE,14.0935,24.6
3/16/2024,25,DE,14.0935,25.1
3/23/2024,26,DE,14.0935,25.1
3/30/2024,27,DE,14.0935,25.1
4/6/2024,28,DE,14.8126,25.2
4/13/2024,29,DE,14.8126,25.2
4/20/2024,30,DE,14.8126,25.2
4/27/2024,31,DE,14.8126,25.4
5/4/2024,32,DE,14.8126,25.6
5/11/2024,33,DE,14.8126,25.6
5/18/2024,34,DE,14.8126,25.6
5/25/2024,35,DE,14.8126,25.8
6/1/2024,36,DE,14.8126,26.1
6/8/2024,37,DE,14.8126,26.1
6/15/2024,38,DE,15.0133,26.1
6/22/2024,39,DE,15.0133,26.1
6/30/2024,40,DE,15.0133,26.2
7/6/2024,41,DE,,26.4
7/13/2024,42,DE,,26.4
7/20/2024,43,DE,,26.4
7/27/2024,44,DE,,26.7
8/3/2024,45,DE,,27.0
8/10/2024,46,DE,,27.0
8/17/2024,47,DE,,27.0
9/7/2024,1,DE,,3.9
9/14/2024,2,DE,,3.9
9/21/2024,3,DE,,6.2
9/28/2024,4,DE,,8.1
10/5/2024,5,DE,3.3192,10.1
10/12/2024,6,DE,4.1141,13.7
10/19/2024,7,DE,4.1141,17.0
10/26/2024,8,DE,5.2841,18.1
11/2/2024,9,DE,6.454,19.2
11/9/2024,10,DE,6.454,20.2
11/16/2024,11,DE,6.454,22.9
11/23/2024,12,DE,6.454,24.7
11/30/2024,13,DE,7.5583,24.7
12/7/2024,14,DE,8.6626,24.7
12/14/2024,15,DE,9.1784,24.7
12/21/2024,16,DE,9.1784,25.7
12/28/2024,17,DE,9.1784,25.7
1/4/2025,18,DE,9.1784,25.7
1/11/2025,19,DE,9.1784,25.7
1/18/2025,20,DE,9.1784,26.9
1/25/2025,21,DE,9.6671,26.9
2/1/2025,22,DE,10.1558,26.9
2/8/2025,23,DE,10.1558,26.9
2/15/2025,24,DE,10.1558,27.5
2/22/2025,25,DE,10.394,27.5
3/1/2025,26,DE,10.6322,27.5
3/8/2025,27,DE,10.6322,27.5
3/15/2025,28,DE,10.6322,27.5
3/22/2025,29,DE,10.8279,27.7
3/29/2025,30,DE,10.8279,27.7
4/5/2025,31,DE,10.8279,27.7
4/12/2025,32,DE,10.8279,27.7
4/19/2025,33,DE,10.8279,27.7
4/26/2025,34,DE,11.1649,27.7
5/3/2025,35,DE,11.5019,
5/10/2025,36,DE,11.5019,
5/17/2025,37,DE,11.5019,
5/24/2025,38,DE,11.5019,
5/31/2025,39,DE,11.5019,
6/7/2025,40,DE,11.5019,
6/14/2025,41,DE,11.5019,
6/21/2025,42,DE,11.5019,
6/28/2025,43,DE,11.5019,
10/4/2025,1,DE,1.7847,
10/11/2025,2,DE,1.7847,9.4
10/18/2025,3,DE,3.014,10.3
10/25/2025,4,DE,3.5531,12.6
11/1/2025,5,DE,4.0922,15.0
11/8/2025,6,DE,4.0922,16.0
11/15/2025,7,DE,4.0922,16.0
11/22/2025,8,DE,4.0922,19.2
11/29/2025,9,DE,4.9174,19.2
12/6/2025,10,DE,5.7426,19.2
12/13/2025,11,DE,5.7426,19.3
12/20/2025,12,DE,5.7426,19.3
12/27/2025,13,DE,6.2355,19.8
9/30/2023,1,FL,0,0.5
10/7/2023,2,FL,1.4695,5.6
10/14/2023,3,FL,1.6959,5.6
10/21/2023,4,FL,1.6959,5.6
10/28/2023,5,FL,1.6959,7.4
11/4/2023,6,FL,4.1596,9.2
11/11/2023,7,FL,4.6152,9.4
11/18/2023,8,FL,4.6152,9.4
11/25/2023,9,FL,4.6152,11.1
12/2/2023,10,FL,5.332,12.8
12/9/2023,11,FL,5.332,12.8
12/16/2023,12,FL,5.332,14.1
12/23/2023,13,FL,5.332,14.1
12/30/2023,14,FL,5.332,14.1
1/6/2024,15,FL,6.7462,14.1
1/13/2024,16,FL,6.7974,14.1
1/20/2024,17,FL,7.4874,14.1
1/27/2024,18,FL,7.4874,14.7
2/3/2024,19,FL,7.4874,15.3
2/10/2024,20,FL,7.4874,15.3
2/17/2024,21,FL,7.4874,15.3
2/24/2024,22,FL,7.4874,15.5
3/2/2024,23,FL,8.094,15.8
3/9/2024,24,FL,8.094,15.9
3/16/2024,25,FL,8.094,15.9
3/23/2024,26,FL,8.094,16.0
3/30/2024,27,FL,8.094,16.0
4/6/2024,28,FL,8.3208,16.0
4/13/2024,29,FL,8.3208,16.0
4/20/2024,30,FL,8.8258,16.0
4/27/2024,31,FL,8.8258,16.3
5/4/2024,32,FL,8.8258,16.5
5/11/2024,33,FL,8.8258,16.5
5/18/2024,34,FL,8.8258,16.5
5/25/2024,35,FL,8.8258,16.6
6/1/2024,36,FL,9.2681,16.7
6/8/2024,37,FL,9.2681,16.7
6/15/2024,38,FL,9.2681,16.7
6/22/2024,39,FL,9.2681,16.7
6/30/2024,40,FL,9.2681,16.8
7/6/2024,41,FL,,16.8
7/13/2024,42,FL,,16.8
7/20/2024,43,FL,,16.9
7/27/2024,44,FL,,17.5
8/3/2024,45,FL,,18.2
8/10/2024,46,FL,,18.2
8/17/2024,47,FL,,18.2
9/7/2024,1,FL,,1.3
9/14/2024,2,FL,,1.3
9/21/2024,3,FL,,5.8
9/28/2024,4,FL,,6.2
10/5/2024,5,FL,1.9246,6.2
10/12/2024,6,FL,1.9246,6.2
10/19/2024,7,FL,1.9246,11.3
10/26/2024,8,FL,2.7422,11.3
11/2/2024,9,FL,3.5597,11.3
11/9/2024,10,FL,3.5597,13.1
11/16/2024,11,FL,3.5597,13.8
11/23/2024,12,FL,3.5597,13.8
11/30/2024,13,FL,3.7904,13.8
12/7/2024,14,FL,4.0211,13.8
12/14/2024,15,FL,4.0211,14.3
12/21/2024,16,FL,4.0211,14.3
12/28/2024,17,FL,4.2752,14.3
1/4/2025,18,FL,4.5292,14.3
1/11/2025,19,FL,4.5292,14.3
1/18/2025,20,FL,4.5292,14.3
1/25/2025,21,FL,4.7583,14.6
2/1/2025,22,FL,4.9874,14.9
2/8/2025,23,FL,4.9874,14.9
2/15/2025,24,FL,4.9874,15.1
2/22/2025,25,FL,5.2028,15.1
3/1/2025,26,FL,5.4182,15.1
3/8/2025,27,FL,5.4182,15.1
3/15/2025,28,FL,5.4182,15.1
3/22/2025,29,FL,5.4182,15.1
3/29/2025,30,FL,5.5211,15.3
4/5/2025,31,FL,5.6241,15.5
4/12/2025,32,FL,5.6241,15.5
4/19/2025,33,FL,5.6241,15.5
4/26/2025,34,FL,5.6611,15.5
5/3/2025,35,FL,5.6981,
5/10/2025,36,FL,5.6981,
5/17/2025,37,FL,5.6981,
5/24/2025,38,FL,5.6981,
5/31/2025,39,FL,5.6981,
6/7/2025,40,FL,5.6981,
6/14/2025,41,FL,5.6981,
6/21/2025,42,FL,5.6981,
6/28/2025,43,FL,5.6981,
10/4/2025,1,FL,0.7801,
10/11/2025,2,FL,0.7801,4.6
10/18/2025,3,FL,0.7801,4.6
10/25/2025,4,FL,1.1292,6.0
11/1/2025,5,FL,1.4782,7.5
11/8/2025,6,FL,1.4782,7.8
11/15/2025,7,FL,1.4782,7.8
11/22/2025,8,FL,1.4782,8.0
11/29/2025,9,FL,1.8844,9.3
12/6/2025,10,FL,2.2906,10.1
12/13/2025,11,FL,2.2906,10.1
12/20/2025,12,FL,2.3865,10.1
12/27/2025,13,FL,2.3865,10.6
9/30/2023,1,GA,0,1.3
10/7/2023,2,GA,1.8613,2.8
10/14/2023,3,GA,1.8613,7.9
10/21/2023,4,GA,1.8613,7.9
10/28/2023,5,GA,1.8613,7.9
11/4/2023,6,GA,4.1129,7.9
11/11/2023,7,GA,4.1129,7.9
11/18/2023,8,GA,6.3677,7.9
11/25/2023,9,GA,6.3677,10.6
12/2/2023,10,GA,6.3677,10.8
12/9/2023,11,GA,6.3677,10.8
12/16/2023,12,GA,6.3677,10.8
12/23/2023,13,GA,6.3677,10.8
12/30/2023,14,GA,6.3677,11.9
1/6/2024,15,GA,6.8899,13.0
1/13/2024,16,GA,6.8899,13.8
1/20/2024,17,GA,6.8899,13.8
1/27/2024,18,GA,6.8899,13.8
2/3/2024,19,GA,7.4996,13.8
2/10/2024,20,GA,7.8458,13.8
2/17/2024,21,GA,7.8458,13.8
2/24/2024,22,GA,7.8458,14.3
3/2/2024,23,GA,7.9811,14.8
3/9/2024,24,GA,7.9811,14.8
3/16/2024,25,GA,7.9811,14.8
3/23/2024,26,GA,8.5895,14.8
3/30/2024,27,GA,8.5895,15.1
4/6/2024,28,GA,8.641,15.3
4/13/2024,29,GA,8.641,15.3
4/20/2024,30,GA,8.641,15.3
4/27/2024,31,GA,8.641,15.5
5/4/2024,32,GA,8.641,15.7
5/11/2024,33,GA,8.641,15.7
5/18/2024,34,GA,8.641,15.7
5/25/2024,35,GA,8.641,15.8
6/1/2024,36,GA,9.0996,15.9
6/8/2024,37,GA,9.0996,15.9
6/15/2024,38,GA,9.0996,15.9
6/22/2024,39,GA,9.0996,16.0
6/30/2024,40,GA,9.0996,16.0
7/6/2024,41,GA,,16.0
7/13/2024,42,GA,,16.0
7/20/2024,43,GA,,16.0
7/27/2024,44,GA,,16.1
8/3/2024,45,GA,,16.3
8/10/2024,46,GA,,16.5
8/17/2024,47,GA,,16.5
9/7/2024,1,GA,,0.6
9/14/2024,2,GA,,0.6
9/21/2024,3,GA,,4.3
9/28/2024,4,GA,,4.7
10/5/2024,5,GA,2.8278,5.1
10/12/2024,6,GA,2.9599,6.4
10/19/2024,7,GA,3.4715,6.4
10/26/2024,8,GA,4.6409,7.9
11/2/2024,9,GA,5.8104,9.5
11/9/2024,10,GA,5.8104,11.5
11/16/2024,11,GA,7.0161,11.5
11/23/2024,12,GA,7.1429,12.0
11/30/2024,13,GA,7.1429,12.0
12/7/2024,14,GA,7.1429,12.0
12/14/2024,15,GA,7.1429,12.0
12/21/2024,16,GA,7.1429,12.0
12/28/2024,17,GA,7.417,12.9
1/4/2025,18,GA,7.6912,13.8
1/11/2025,19,GA,7.6912,13.8
1/18/2025,20,GA,7.6912,13.8
1/25/2025,21,GA,7.8707,14.2
2/1/2025,22,GA,8.0501,14.6
2/8/2025,23,GA,8.0501,14.6
2/15/2025,24,GA,8.0501,15.3
2/22/2025,25,GA,8.1763,15.3
3/1/2025,26,GA,8.3025,15.3
3/8/2025,27,GA,8.3025,15.3
3/15/2025,28,GA,8.3025,15.3
3/22/2025,29,GA,8.3025,15.3
3/29/2025,30,GA,8.3025,15.6
4/5/2025,31,GA,8.3025,15.9
4/12/2025,32,GA,8.3025,15.9
4/19/2025,33,GA,8.3025,15.9
4/26/2025,34,GA,8.4508,15.9
5/3/2025,35,GA,8.5991,
5/10/2025,36,GA,8.5991,
5/17/2025,37,GA,8.5991,
5/24/2025,38,GA,8.5991,
5/31/2025,39,GA,8.5991,
6/7/2025,40,GA,8.5991,
6/14/2025,41,GA,8.5991,
6/21/2025,42,GA,8.5991,
6/28/2025,43,GA,8.5991,
10/4/2025,1,GA,2.2203,
10/11/2025,2,GA,2.2203,3.6
10/18/2025,3,GA,2.2203,6.4
10/25/2025,4,GA,3.5693,6.4
11/1/2025,5,GA,4.9183,6.4
11/8/2025,6,GA,4.9183,6.4
11/15/2025,7,GA,4.9183,6.6
11/22/2025,8,GA,6.9295,7.3
11/29/2025,9,GA,6.9295,8.4
12/6/2025,10,GA,6.9295,9.4
12/13/2025,11,GA,6.9295,9.4
12/20/2025,12,GA,6.9295,9.4
12/27/2025,13,GA,7.249,10.1
4/6/2024,28,GU,7.1536,9.5
4/13/2024,29,GU,7.1536,9.5
4/20/2024,30,GU,7.1536,9.5
4/27/2024,31,GU,7.1536,9.5
5/4/2024,32,GU,7.1536,9.6
5/11/2024,33,GU,7.1536,9.6
5/18/2024,34,GU,7.1536,9.8
5/25/2024,35,GU,7.1536,9.8
6/1/2024,36,GU,7.377,9.8
6/8/2024,37,GU,7.377,9.8
6/15/2024,38,GU,7.377,9.8
6/22/2024,39,GU,7.377,9.8
6/30/2024,40,GU,7.377,9.8
7/6/2024,41,GU,,9.8
7/13/2024,42,GU,,9.8
7/20/2024,43,GU,,9.8
7/27/2024,44,GU,,9.8
4/5/2025,31,GU,5.0045,
4/12/2025,32,GU,5.0045,
4/19/2025,33,GU,5.0045,
4/26/2025,34,GU,5.1285,
5/3/2025,35,GU,5.2525,
5/10/2025,36,GU,5.2525,
5/17/2025,37,GU,5.2525,
5/24/2025,38,GU,5.2525,
5/31/2025,39,GU,5.8148,
6/7/2025,40,GU,6.3771,
6/14/2025,41,GU,6.3771,
6/21/2025,42,GU,6.3771,
6/28/2025,43,GU,6.3771,
9/30/2023,1,HI,1.049,5.9
10/7/2023,2,HI,1.6986,7.6
10/14/2023,3,HI,2.4789,7.6
10/21/2023,4,HI,2.572,7.6
10/28/2023,5,HI,4.1622,10.5
11/4/2023,6,HI,8.9802,13.4
11/11/2023,7,HI,9.3942,16.5
11/18/2023,8,HI,9.3942,16.8
11/25/2023,9,HI,9.3942,17.3
12/2/2023,10,HI,11.5483,17.8
12/9/2023,11,HI,11.5483,19.1
12/16/2023,12,HI,11.5483,20.1
12/23/2023,13,HI,11.5483,20.1
12/30/2023,14,HI,11.5483,21.1
1/6/2024,15,HI,14.4095,21.7
1/13/2024,16,HI,14.4095,21.7
1/20/2024,17,HI,14.4095,22.0
1/27/2024,18,HI,15.0411,22.3
2/3/2024,19,HI,15.0411,22.7
2/10/2024,20,HI,15.0411,22.8
2/17/2024,21,HI,15.0411,23.3
2/24/2024,22,HI,15.0411,23.8
3/2/2024,23,HI,15.7642,24.2
3/9/2024,24,HI,15.7642,25.1
3/16/2024,25,HI,15.7642,25.1
3/23/2024,26,HI,16.3925,25.3
3/30/2024,27,HI,16.3925,25.3
4/6/2024,28,HI,16.3925,25.3
4/13/2024,29,HI,16.3925,25.3
4/20/2024,30,HI,16.3925,25.3
4/27/2024,31,HI,16.3925,25.8
5/4/2024,32,HI,16.5179,26.4
5/11/2024,33,HI,16.8148,26.7
5/18/2024,34,HI,16.828,26.7
5/25/2024,35,HI,16.828,27.0
6/1/2024,36,HI,16.9595,27.3
6/8/2024,37,HI,16.9595,27.3
6/15/2024,38,HI,17.0762,27.3
6/22/2024,39,HI,21.5779,27.3
6/30/2024,40,HI,21.5779,27.8
7/6/2024,41,HI,,28.3
7/13/2024,42,HI,,28.5
7/20/2024,43,HI,,28.5
7/27/2024,44,HI,,28.5
8/3/2024,45,HI,,28.5
8/10/2024,46,HI,,28.5
8/17/2024,47,HI,,28.5
9/7/2024,1,HI,,5.0
9/14/2024,2,HI,,7.5
9/21/2024,3,HI,,10.2
9/28/2024,4,HI,,12.6
10/5/2024,5,HI,5.6401,14.9
10/12/2024,6,HI,6.0327,15.6
10/19/2024,7,HI,8.4274,18.7
10/26/2024,8,HI,8.4274,19.6
11/2/2024,9,HI,8.4274,20.4
11/9/2024,10,HI,8.4274,20.6
11/16/2024,11,HI,9.546,20.6
11/23/2024,12,HI,10.5797,20.6
11/30/2024,13,HI,10.5797,22.0
12/7/2024,14,HI,10.5797,23.3
12/14/2024,15,HI,10.5797,23.7
12/21/2024,16,HI,10.5797,26.1
12/28/2024,17,HI,11.1771,26.1
1/4/2025,18,HI,11.7745,26.1
1/11/2025,19,HI,11.7745,26.2
1/18/2025,20,HI,11.7745,27.0
1/25/2025,21,HI,12.0051,27.2
2/1/2025,22,HI,12.2358,27.4
2/8/2025,23,HI,12.2358,27.4
2/15/2025,24,HI,12.2358,27.4
2/22/2025,25,HI,12.5201,28.0
3/1/2025,26,HI,12.8044,28.7
3/8/2025,27,HI,12.8044,28.9
3/15/2025,28,HI,12.8044,28.9
3/22/2025,29,HI,12.8044,29.3
3/29/2025,30,HI,13.3058,29.5
4/5/2025,31,HI,13.8071,29.7
4/12/2025,32,HI,13.8071,29.8
4/19/2025,33,HI,13.8071,29.9
4/26/2025,34,HI,13.858,29.9
5/3/2025,35,HI,13.9089,
5/10/2025,36,HI,13.9089,
5/17/2025,37,HI,13.9089,
5/24/2025,38,HI,13.9089,
5/31/2025,39,HI,13.9089,
6/7/2025,40,HI,13.9089,
6/14/2025,41,HI,13.9089,
6/21/2025,42,HI,13.9089,
6/28/2025,43,HI,13.9089,
10/4/2025,1,HI,2.7462,
10/11/2025,2,HI,2.7462,10.3
10/18/2025,3,HI,3.4476,11.4
10/25/2025,4,HI,4.5346,13.2
11/1/2025,5,HI,5.6217,15.0
11/8/2025,6,HI,5.6217,15.5
11/15/2025,7,HI,5.6217,15.5
11/22/2025,8,HI,5.6217,15.5
11/29/2025,9,HI,6.6699,17.0
12/6/2025,10,HI,7.718,18.5
12/13/2025,11,HI,7.718,20.2
12/20/2025,12,HI,7.718,20.7
12/27/2025,13,HI,8.2273,20.7
9/30/2023,1,IA,0,4.4
10/7/2023,2,IA,1.368,6.9
10/14/2023,3,IA,1.368,7.6
10/21/2023,4,IA,2.52,12.1
10/28/2023,5,IA,2.52,12.1
11/4/2023,6,IA,5.2388,12.1
11/11/2023,7,IA,5.5084,12.1
11/18/2023,8,IA,5.5084,12.1
11/25/2023,9,IA,5.5084,15.0
12/2/2023,10,IA,7.4015,17.4
12/9/2023,11,IA,7.4015,17.4
12/16/2023,12,IA,7.4015,17.4
12/23/2023,13,IA,7.4015,17.4
12/30/2023,14,IA,7.4015,19.1
1/6/2024,15,IA,10.0731,20.1
1/13/2024,16,IA,10.0731,20.1
1/20/2024,17,IA,10.0731,20.1
1/27/2024,18,IA,10.0731,21.0
2/3/2024,19,IA,11.4438,21.8
2/10/2024,20,IA,11.4438,21.8
2/17/2024,21,IA,11.4438,21.8
2/24/2024,22,IA,11.4438,22.3
3/2/2024,23,IA,11.5265,22.7
3/9/2024,24,IA,11.5265,22.7
3/16/2024,25,IA,11.5265,22.7
3/23/2024,26,IA,11.5265,22.7
3/30/2024,27,IA,11.5265,23.3
4/6/2024,28,IA,11.5265,23.4
4/13/2024,29,IA,11.5265,23.4
4/20/2024,30,IA,11.5265,23.5
4/27/2024,31,IA,11.5265,23.5
5/4/2024,32,IA,12.2222,23.6
5/11/2024,33,IA,12.2222,23.6
5/18/2024,34,IA,12.2222,23.6
5/25/2024,35,IA,12.2222,23.7
6/1/2024,36,IA,12.2222,23.9
6/8/2024,37,IA,12.2222,23.9
6/15/2024,38,IA,12.2222,23.9
6/22/2024,39,IA,12.2222,23.9
6/30/2024,40,IA,12.2222,24.1
7/6/2024,41,IA,,24.3
7/13/2024,42,IA,,24.3
7/20/2024,43,IA,,24.3
7/27/2024,44,IA,,24.4
8/3/2024,45,IA,,24.5
8/10/2024,46,IA,,24.5
8/17/2024,47,IA,,24.5
9/7/2024,1,IA,,1.8
9/14/2024,2,IA,,1.8
9/21/2024,3,IA,,6.6
9/28/2024,4,IA,,7.9
10/5/2024,5,IA,2.7864,8.9
10/12/2024,6,IA,3.0068,8.9
10/19/2024,7,IA,6.6993,17.4
10/26/2024,8,IA,6.6993,19.0
11/2/2024,9,IA,6.6993,20.6
11/9/2024,10,IA,6.6993,22.1
11/16/2024,11,IA,6.6993,22.1
11/23/2024,12,IA,6.6993,22.1
11/30/2024,13,IA,8.0424,22.1
12/7/2024,14,IA,9.3856,22.1
12/14/2024,15,IA,9.3856,22.1
12/21/2024,16,IA,9.3856,22.1
12/28/2024,17,IA,10.0046,22.8
1/4/2025,18,IA,10.6236,23.6
1/11/2025,19,IA,10.6236,23.6
1/18/2025,20,IA,10.6236,23.6
1/25/2025,21,IA,10.9278,24.4
2/1/2025,22,IA,11.232,25.2
2/8/2025,23,IA,11.232,25.2
2/15/2025,24,IA,11.232,25.6
2/22/2025,25,IA,11.3716,25.8
3/1/2025,26,IA,11.5112,26.0
3/8/2025,27,IA,11.5112,26.0
3/15/2025,28,IA,11.5112,26.0
3/22/2025,29,IA,11.5112,26.0
3/29/2025,30,IA,11.5112,26.8
4/5/2025,31,IA,11.5112,27.5
4/12/2025,32,IA,11.5112,27.5
4/19/2025,33,IA,11.5112,27.5
4/26/2025,34,IA,12.1158,27.5
5/3/2025,35,IA,12.1158,
5/10/2025,36,IA,12.1158,
5/17/2025,37,IA,12.1158,
5/24/2025,38,IA,12.1158,
5/31/2025,39,IA,12.2205,
